"bytes","date_uk","error","evidence_window_end","evidence_window_start","http_status","notes","observed_end","observed_start","output_path","published_at","query","record_count","retrieved_at_uk","retrieved_at_utc","run_ts","sha256","source_name","source_type","status","temporal_role","temporal_validity_warning","url"
"230","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T183706Z.json","","UK PRTR Newhaven Veolia waste incineration","0","2026-05-27T19:38:48.465290+01:00","2026-05-27T18:38:48.465290+00:00","20260527T183706Z","bdeb10efba8ca93dcfdb9e7a66db6db76305b2ec9d6f5d6595c098682349bc78","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=UK+PRTR+Newhaven+Veolia+waste+incineration&rows=50"
"102100","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/watch_UK_PRTR_20260527T183706Z.html","","UK PRTR","1","2026-05-27T19:38:48.495598+01:00","2026-05-27T18:38:48.495598+00:00","20260527T183706Z","07c10db5ea0d12eaca81c6a47439fc8a3b517c21eebc09b339960b8d37fb198b","UK PRTR","official_watch_url","ok","reference_document","","https://www.gov.uk/guidance/uk-pollutant-release-and-transfer-register-prtr-data-sets"
"122128","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/watch_Environment_Agency_20260527T183706Z.html","","Environment Agency","1","2026-05-27T19:38:48.528555+01:00","2026-05-27T18:38:48.528555+00:00","20260527T183706Z","4c2cdf09713b03692a4c84c39c0f685406ffbf888a52477e727cac670a851ec9","Environment Agency","official_watch_url","ok","reference_document","","https://www.gov.uk/government/organisations/environment-agency"
"68132","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T183706Z.html","","data.gov.uk incinerator search","1","2026-05-27T19:38:49.247850+01:00","2026-05-27T18:38:49.247850+00:00","20260527T183706Z","14739d9784eabc8ce4253924c5393b566b7e674511b68ac9e5459b2199f682ab","data.gov.uk incinerator search","official_watch_url","ok","reference_document","","https://www.data.gov.uk/search?q=incinerator+annual+monitoring+reporting"
"145152","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/06_official_filings/raw/watch_Veolia_UK_20260527T183706Z.html","","Veolia UK","1","2026-05-27T19:38:49.692626+01:00","2026-05-27T18:38:49.692626+00:00","20260527T183706Z","7179a292473500cccf3727ad015a6478a0e7585938e5eb2577f1d533b9eafb87","Veolia UK","official_watch_url","ok","reference_document","","https://www.veolia.co.uk/"
"769440","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/07_satellite_cdse/raw/copernicus_odata_L2__NO2____20260527T183706Z.json","","L2__NO2___","50","2026-05-27T19:38:52.772571+01:00","2026-05-27T18:38:52.772571+00:00","20260527T183706Z","98dfc84e30d9617f90b4430129dcaf740a6d9d2ce12efe7a20e0892ed75597a7","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__NO2___%27%29+and+ContentDate%2FStart+ge+2024-10-21T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-10-28T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"767124","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/07_satellite_cdse/raw/copernicus_odata_L2__SO2____20260527T183706Z.json","","L2__SO2___","50","2026-05-27T19:38:55.462705+01:00","2026-05-27T18:38:55.462705+00:00","20260527T183706Z","107d8b8dc0976693ceb342faf507949173f1d977b5ca8c991130f445b9561f1d","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__SO2___%27%29+and+ContentDate%2FStart+ge+2024-10-21T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-10-28T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"769315","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/07_satellite_cdse/raw/copernicus_odata_L2__CO_____20260527T183706Z.json","","L2__CO____","50","2026-05-27T19:38:57.049824+01:00","2026-05-27T18:38:57.049824+00:00","20260527T183706Z","e7a1ed8bdd707af6b7a73288b939e80037975534ce8ba5627b94d005efbaaecc","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__CO____%27%29+and+ContentDate%2FStart+ge+2024-10-21T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-10-28T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"769440","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/07_satellite_cdse/raw/copernicus_odata_L2__HCHO___20260527T183706Z.json","","L2__HCHO__","50","2026-05-27T19:38:58.937630+01:00","2026-05-27T18:38:58.937630+00:00","20260527T183706Z","e0658f915bd2615c615517effc145727bfa257b02e74f9ded41512ed9ddd4be9","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__HCHO__%27%29+and+ContentDate%2FStart+ge+2024-10-21T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-10-28T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"769440","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/07_satellite_cdse/raw/copernicus_odata_L2__O3_____20260527T183706Z.json","","L2__O3____","50","2026-05-27T19:39:00.472564+01:00","2026-05-27T18:39:00.472564+00:00","20260527T183706Z","a5af22e2f424a0d2d8aec00e1d004bcabfcf7e6f1dcb9b1c16542a4e29ae285b","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__O3____%27%29+and+ContentDate%2FStart+ge+2024-10-21T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-10-28T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"769265","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/07_satellite_cdse/raw/copernicus_odata_L2__CH4____20260527T183706Z.json","","L2__CH4___","50","2026-05-27T19:39:02.069567+01:00","2026-05-27T18:39:02.069567+00:00","20260527T183706Z","9227e80d8f9037b32d05fe52589014c02d6b4da294e6c31c3efb55037b9bc301","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__CH4___%27%29+and+ContentDate%2FStart+ge+2024-10-21T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-10-28T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"769440","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/07_satellite_cdse/raw/copernicus_odata_L2__AER_AI_20260527T183706Z.json","","L2__AER_AI","50","2026-05-27T19:39:03.872736+01:00","2026-05-27T18:39:03.872736+00:00","20260527T183706Z","86e61f3764fffdb9d7987c8b9af6cfa616b454a18d8d10f4b58f1178508a6f10","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__AER_AI%27%29+and+ContentDate%2FStart+ge+2024-10-21T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-10-28T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"3256169","27/05/2026","","","","","metadata only; file IDs hashed","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/08_gdrive_snapshot/gdrive_recursive_inventory.json","","recursive","5000","2026-05-27T19:40:49.166893+01:00","2026-05-27T18:40:49.166893+00:00","20260527T183706Z","f5aa25b467dba48ecb88b4ec83528dc30e1b1695258427563fdda762de8dfb37","Google Drive recursive inventory","gdrive","ok","reference_document","","gdrive://1UispumJuq2oBoX7foyv1ckGwSHGMtz20"
"1490","27/05/2026","","","","200","metadata-only AI summary; no raw evidence or secrets","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-10-21_2024-10-28/14_ai/gemini_summary.json","","metadata_summary","1","2026-05-27T19:40:53.757259+01:00","2026-05-27T18:40:53.757259+00:00","20260527T183706Z","7e41a7282924e166d94745a6c5bbd513cd455fa4184bf01dc56185a32e4cf5df","Gemini neutral metadata summary","ai_summary","ok","current_context_only","current/live context only; do not interpret as historical observation","https://generativelanguage.googleapis.com/v1beta/models/gemini-3.5-flash:generateContent?key=%2A%2A%2AREDACTED%2A%2A%2A"
