"bytes","date_uk","error","evidence_window_end","evidence_window_start","http_status","notes","observed_end","observed_start","output_path","published_at","query","record_count","retrieved_at_uk","retrieved_at_utc","run_ts","sha256","source_name","source_type","status","temporal_role","temporal_validity_warning","url"
"230","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T184450Z.json","","UK PRTR Newhaven Veolia waste incineration","0","2026-05-27T19:47:01.921609+01:00","2026-05-27T18:47:01.921609+00:00","20260527T184450Z","bdeb10efba8ca93dcfdb9e7a66db6db76305b2ec9d6f5d6595c098682349bc78","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=UK+PRTR+Newhaven+Veolia+waste+incineration&rows=50"
"102100","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/watch_UK_PRTR_20260527T184450Z.html","","UK PRTR","1","2026-05-27T19:47:02.084894+01:00","2026-05-27T18:47:02.084894+00:00","20260527T184450Z","a3584cecb8adcb58deb480b86d76488ceafedea7990d3e619894a8013c4e626e","UK PRTR","official_watch_url","ok","reference_document","","https://www.gov.uk/guidance/uk-pollutant-release-and-transfer-register-prtr-data-sets"
"122128","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/watch_Environment_Agency_20260527T184450Z.html","","Environment Agency","1","2026-05-27T19:47:03.052838+01:00","2026-05-27T18:47:03.052838+00:00","20260527T184450Z","fd59d2626c727a6a485db2ee9195f3d33bdac46cc596d9127dd0cea83fe75bb9","Environment Agency","official_watch_url","ok","reference_document","","https://www.gov.uk/government/organisations/environment-agency"
"68132","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T184450Z.html","","data.gov.uk incinerator search","1","2026-05-27T19:47:03.994251+01:00","2026-05-27T18:47:03.994251+00:00","20260527T184450Z","73f789cf262eaf187e34c7227bc35d9616b8da7ac540a4b1824a4960eb4836c8","data.gov.uk incinerator search","official_watch_url","ok","reference_document","","https://www.data.gov.uk/search?q=incinerator+annual+monitoring+reporting"
"145152","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/watch_Veolia_UK_20260527T184450Z.html","","Veolia UK","1","2026-05-27T19:47:04.466096+01:00","2026-05-27T18:47:04.466096+00:00","20260527T184450Z","7179a292473500cccf3727ad015a6478a0e7585938e5eb2577f1d533b9eafb87","Veolia UK","official_watch_url","ok","reference_document","","https://www.veolia.co.uk/"
"782919","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/07_satellite_cdse/raw/copernicus_odata_L2__NO2____20260527T184450Z.json","","L2__NO2___","50","2026-05-27T19:47:06.906720+01:00","2026-05-27T18:47:06.906720+00:00","20260527T184450Z","f59b9c908fa6860f0e1f354c99e5769a8f11aca4eb1eb36eb61c3e23f5986a6b","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__NO2___%27%29+and+ContentDate%2FStart+ge+2024-11-04T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-11-11T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"779819","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/07_satellite_cdse/raw/copernicus_odata_L2__SO2____20260527T184450Z.json","","L2__SO2___","50","2026-05-27T19:47:08.738478+01:00","2026-05-27T18:47:08.738478+00:00","20260527T184450Z","18bd02b1aebebe819fe7afd08dfe1933c4b1466401597afa492b01e5df58211b","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__SO2___%27%29+and+ContentDate%2FStart+ge+2024-11-04T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-11-11T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"783474","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/07_satellite_cdse/raw/copernicus_odata_L2__CO_____20260527T184450Z.json","","L2__CO____","50","2026-05-27T19:47:10.674511+01:00","2026-05-27T18:47:10.674511+00:00","20260527T184450Z","0873870b0d3043b2641a629a889fdf9525439385b7d86ba37718e285fff1c976","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__CO____%27%29+and+ContentDate%2FStart+ge+2024-11-04T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-11-11T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"782919","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/07_satellite_cdse/raw/copernicus_odata_L2__HCHO___20260527T184450Z.json","","L2__HCHO__","50","2026-05-27T19:47:12.338291+01:00","2026-05-27T18:47:12.338291+00:00","20260527T184450Z","9bcc0c91b9d44a8906c4f6065fdfda05378d42882d9bcc3d2fb42fcc07d4e34a","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__HCHO__%27%29+and+ContentDate%2FStart+ge+2024-11-04T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-11-11T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"782919","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/07_satellite_cdse/raw/copernicus_odata_L2__O3_____20260527T184450Z.json","","L2__O3____","50","2026-05-27T19:47:13.884191+01:00","2026-05-27T18:47:13.884191+00:00","20260527T184450Z","2d89ce6f6cdff4201f8edbcb4b54931fba3a05e69b60ae29b98202c66297d41d","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__O3____%27%29+and+ContentDate%2FStart+ge+2024-11-04T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-11-11T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"783424","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/07_satellite_cdse/raw/copernicus_odata_L2__CH4____20260527T184450Z.json","","L2__CH4___","50","2026-05-27T19:47:16.422258+01:00","2026-05-27T18:47:16.422258+00:00","20260527T184450Z","85d37c85d60962a7ef8feca0b3a5c7d19e105d4f3627ebba34500447b02bdf74","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__CH4___%27%29+and+ContentDate%2FStart+ge+2024-11-04T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-11-11T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"782919","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/07_satellite_cdse/raw/copernicus_odata_L2__AER_AI_20260527T184450Z.json","","L2__AER_AI","50","2026-05-27T19:47:18.214298+01:00","2026-05-27T18:47:18.214298+00:00","20260527T184450Z","18dc5620f6b532694b5fabecdfcd6ac2e90842fdd2fb8a27d608908871c76de3","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__AER_AI%27%29+and+ContentDate%2FStart+ge+2024-11-04T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-11-11T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"3256169","27/05/2026","","","","","metadata only; file IDs hashed","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/08_gdrive_snapshot/gdrive_recursive_inventory.json","","recursive","5000","2026-05-27T19:49:07.854334+01:00","2026-05-27T18:49:07.854334+00:00","20260527T184450Z","534fc8a930fc5ebcead96b32856b625fef785c92f33e72c9a1fba3cf0b465045","Google Drive recursive inventory","gdrive","ok","reference_document","","gdrive://1UispumJuq2oBoX7foyv1ckGwSHGMtz20"
"1429","27/05/2026","","","","200","metadata-only AI summary; no raw evidence or secrets","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/14_ai/gemini_summary.json","","metadata_summary","1","2026-05-27T19:49:11.879408+01:00","2026-05-27T18:49:11.879408+00:00","20260527T184450Z","d5575f7c83e31892a40818f3a625359a9d4e5e0c263128c3814deeecef5bcb37","Gemini neutral metadata summary","ai_summary","ok","current_context_only","current/live context only; do not interpret as historical observation","https://generativelanguage.googleapis.com/v1beta/models/gemini-3.5-flash:generateContent?key=%2A%2A%2AREDACTED%2A%2A%2A"
