"bytes","date_uk","error","evidence_window_end","evidence_window_start","http_status","notes","observed_end","observed_start","output_path","published_at","query","record_count","retrieved_at_uk","retrieved_at_utc","run_ts","sha256","source_name","source_type","status","temporal_role","temporal_validity_warning","url"
"230","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/data.gov.uk_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T182145Z.json","","UK PRTR Newhaven Veolia waste incineration","0","2026-05-27T19:23:03.981313+01:00","2026-05-27T18:23:03.981313+00:00","20260527T182145Z","bdeb10efba8ca93dcfdb9e7a66db6db76305b2ec9d6f5d6595c098682349bc78","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=UK+PRTR+Newhaven+Veolia+waste+incineration&rows=50"
"102100","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/watch_UK_PRTR_20260527T182145Z.html","","UK PRTR","1","2026-05-27T19:23:04.013211+01:00","2026-05-27T18:23:04.013211+00:00","20260527T182145Z","554d20a1a3c6eef297d46be6dda45b04da533a2796f146899b9059088b17faf5","UK PRTR","official_watch_url","ok","reference_document","","https://www.gov.uk/guidance/uk-pollutant-release-and-transfer-register-prtr-data-sets"
"122128","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/watch_Environment_Agency_20260527T182145Z.html","","Environment Agency","1","2026-05-27T19:23:04.489946+01:00","2026-05-27T18:23:04.489946+00:00","20260527T182145Z","cd62c43f9c123e0d42864fd05bf018b83b9cd93e8f84c1a71ec27df2375e0881","Environment Agency","official_watch_url","ok","reference_document","","https://www.gov.uk/government/organisations/environment-agency"
"68132","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260527T182145Z.html","","data.gov.uk incinerator search","1","2026-05-27T19:23:05.438239+01:00","2026-05-27T18:23:05.438239+00:00","20260527T182145Z","b8f07a994708465018b274d5088084aeeb96c75c9162ea7c92315ff669f370ea","data.gov.uk incinerator search","official_watch_url","ok","reference_document","","https://www.data.gov.uk/search?q=incinerator+annual+monitoring+reporting"
"145152","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/06_official_filings/raw/watch_Veolia_UK_20260527T182145Z.html","","Veolia UK","1","2026-05-27T19:23:05.885701+01:00","2026-05-27T18:23:05.885701+00:00","20260527T182145Z","7179a292473500cccf3727ad015a6478a0e7585938e5eb2577f1d533b9eafb87","Veolia UK","official_watch_url","ok","reference_document","","https://www.veolia.co.uk/"
"771137","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/07_satellite_cdse/raw/copernicus_odata_L2__NO2____20260527T182145Z.json","","L2__NO2___","50","2026-05-27T19:23:08.130844+01:00","2026-05-27T18:23:08.130844+00:00","20260527T182145Z","2398bf5ab2a1a87efe4be06d2559f7e4cf11fcc4397dbf87bf62541b2eda3115","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__NO2___%27%29+and+ContentDate%2FStart+ge+2024-09-23T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-09-30T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"771230","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/07_satellite_cdse/raw/copernicus_odata_L2__SO2____20260527T182145Z.json","","L2__SO2___","50","2026-05-27T19:23:10.265452+01:00","2026-05-27T18:23:10.265452+00:00","20260527T182145Z","9dd35aed0d1664a42aca77e6d80b84103d8d7ccd9676bbd73dba8a088f2e35b9","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__SO2___%27%29+and+ContentDate%2FStart+ge+2024-09-23T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-09-30T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"771387","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/07_satellite_cdse/raw/copernicus_odata_L2__CO_____20260527T182145Z.json","","L2__CO____","50","2026-05-27T19:23:12.117658+01:00","2026-05-27T18:23:12.117658+00:00","20260527T182145Z","038aef941130217fd0117366b31883269ffe8bbfb623ff155caf627ef434a553","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__CO____%27%29+and+ContentDate%2FStart+ge+2024-09-23T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-09-30T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"771125","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/07_satellite_cdse/raw/copernicus_odata_L2__HCHO___20260527T182145Z.json","","L2__HCHO__","50","2026-05-27T19:23:14.004296+01:00","2026-05-27T18:23:14.004296+00:00","20260527T182145Z","a3ed526bbc38e8f57471cdb89b675da840ecf433d17d3735cb8cfd209364f16d","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__HCHO__%27%29+and+ContentDate%2FStart+ge+2024-09-23T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-09-30T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"771125","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/07_satellite_cdse/raw/copernicus_odata_L2__O3_____20260527T182145Z.json","","L2__O3____","50","2026-05-27T19:23:15.983031+01:00","2026-05-27T18:23:15.983031+00:00","20260527T182145Z","1cfe2355f8555e6af768657873ee4cccdd6a5e9fdc5ee79a1ddd030d53a917ec","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__O3____%27%29+and+ContentDate%2FStart+ge+2024-09-23T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-09-30T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"771337","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/07_satellite_cdse/raw/copernicus_odata_L2__CH4____20260527T182145Z.json","","L2__CH4___","50","2026-05-27T19:23:17.942327+01:00","2026-05-27T18:23:17.942327+00:00","20260527T182145Z","a7d1c37daf9f343a7d0ac1d453a50ef5f7421b81a63fd80ee68c0ec26e94e087","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__CH4___%27%29+and+ContentDate%2FStart+ge+2024-09-23T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-09-30T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"771125","27/05/2026","","","","200","catalogue only; not pollutant extraction","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/07_satellite_cdse/raw/copernicus_odata_L2__AER_AI_20260527T182145Z.json","","L2__AER_AI","50","2026-05-27T19:23:20.864542+01:00","2026-05-27T18:23:20.864542+00:00","20260527T182145Z","b19f05d6b4b01984b4f412fc02ccd753c2446233ca12c8f4fe4399a341dc53ca","Copernicus Data Space OData product search","satellite_metadata","ok","catalogue_metadata","","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__AER_AI%27%29+and+ContentDate%2FStart+ge+2024-09-23T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-09-30T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"3256169","27/05/2026","","","","","metadata only; file IDs hashed","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/08_gdrive_snapshot/gdrive_recursive_inventory.json","","recursive","5000","2026-05-27T19:25:08.539445+01:00","2026-05-27T18:25:08.539445+00:00","20260527T182145Z","2a4d047f1d0252186d2fabe6d7a451024b8dc3f0e2235958f9533e385450d0fc","Google Drive recursive inventory","gdrive","ok","reference_document","","gdrive://1UispumJuq2oBoX7foyv1ckGwSHGMtz20"
"1463","27/05/2026","","","","200","metadata-only AI summary; no raw evidence or secrets","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-23_2024-09-30/14_ai/gemini_summary.json","","metadata_summary","1","2026-05-27T19:25:12.513066+01:00","2026-05-27T18:25:12.513066+00:00","20260527T182145Z","e18a512f74e50d43cf14a2a78e6c905076849f2a066b40e1c682156f203b1f28","Gemini neutral metadata summary","ai_summary","ok","current_context_only","current/live context only; do not interpret as historical observation","https://generativelanguage.googleapis.com/v1beta/models/gemini-3.5-flash:generateContent?key=%2A%2A%2AREDACTED%2A%2A%2A"
