"bytes","date_uk","error","http_status","notes","output_path","query","record_count","retrieved_at_uk","retrieved_at_utc","run_ts","sha256","source_name","source_type","status","url"
"68132","26/05/2026","","200","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/watch_data.gov.uk_incinerator_search_20260526T140318Z.html","data.gov.uk incinerator search","1","2026-05-26T15:05:00.792190+01:00","2026-05-26T14:05:00.792190+00:00","20260526T140318Z","4c3dffb19966f07a4be5a622c1c737366fe821c2875e64d83fab3a1c70ba3271","data.gov.uk incinerator search","official_watch_url","ok","https://www.data.gov.uk/search?q=incinerator+annual+monitoring+reporting"
"145152","26/05/2026","","200","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-08-05_2024-08-12/06_official_filings/raw/watch_Veolia_UK_20260526T140318Z.html","Veolia UK","1","2026-05-26T15:05:01.242199+01:00","2026-05-26T14:05:01.242199+00:00","20260526T140318Z","72250107600cea1b606ee516946da083437cfe4cacb544a43c0e3ab21cf75900","Veolia UK","official_watch_url","ok","https://www.veolia.co.uk/"
"748313","26/05/2026","","200","catalogue only; not pollutant extraction","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-08-05_2024-08-12/07_satellite_cdse/raw/copernicus_odata_L2__NO2____20260526T140318Z.json","L2__NO2___","50","2026-05-26T15:05:05.149859+01:00","2026-05-26T14:05:05.149859+00:00","20260526T140318Z","d0282d885cd541532000c5dae40729c6dce7c1dda0262ff3ec21403d94639227","Copernicus Data Space OData product search","satellite_metadata","ok","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__NO2___%27%29+and+ContentDate%2FStart+ge+2024-08-05T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-08-12T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"732239","26/05/2026","","200","catalogue only; not pollutant extraction","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-08-05_2024-08-12/07_satellite_cdse/raw/copernicus_odata_L2__SO2____20260526T140318Z.json","L2__SO2___","50","2026-05-26T15:05:07.947861+01:00","2026-05-26T14:05:07.947861+00:00","20260526T140318Z","68fb4d3f5aa40c9ec2f7413e500338c19b749355cf7cfe61378a20bb5a11c544","Copernicus Data Space OData product search","satellite_metadata","ok","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__SO2___%27%29+and+ContentDate%2FStart+ge+2024-08-05T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-08-12T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"748393","26/05/2026","","200","catalogue only; not pollutant extraction","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-08-05_2024-08-12/07_satellite_cdse/raw/copernicus_odata_L2__CO_____20260526T140318Z.json","L2__CO____","50","2026-05-26T15:05:11.055745+01:00","2026-05-26T14:05:11.055745+00:00","20260526T140318Z","7737dfb5357d8d9d1ea49be5626e345f63e63a57e1bb4983fe1ecb0bd470d875","Copernicus Data Space OData product search","satellite_metadata","ok","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__CO____%27%29+and+ContentDate%2FStart+ge+2024-08-05T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-08-12T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"748313","26/05/2026","","200","catalogue only; not pollutant extraction","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-08-05_2024-08-12/07_satellite_cdse/raw/copernicus_odata_L2__HCHO___20260526T140318Z.json","L2__HCHO__","50","2026-05-26T15:05:14.050869+01:00","2026-05-26T14:05:14.050869+00:00","20260526T140318Z","e79a9f1d0626d392c6ef88d807cfa41aed92f4c97d55e7c3d67871e5e7362eb1","Copernicus Data Space OData product search","satellite_metadata","ok","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__HCHO__%27%29+and+ContentDate%2FStart+ge+2024-08-05T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-08-12T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"748312","26/05/2026","","200","catalogue only; not pollutant extraction","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-08-05_2024-08-12/07_satellite_cdse/raw/copernicus_odata_L2__O3_____20260526T140318Z.json","L2__O3____","50","2026-05-26T15:05:15.904688+01:00","2026-05-26T14:05:15.904688+00:00","20260526T140318Z","b366d092747dc669d7cd56a66ae50ea04bb8bc9dd74265fbf14fc00906aba8a8","Copernicus Data Space OData product search","satellite_metadata","ok","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__O3____%27%29+and+ContentDate%2FStart+ge+2024-08-05T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-08-12T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"748344","26/05/2026","","200","catalogue only; not pollutant extraction","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-08-05_2024-08-12/07_satellite_cdse/raw/copernicus_odata_L2__CH4____20260526T140318Z.json","L2__CH4___","50","2026-05-26T15:05:17.702506+01:00","2026-05-26T14:05:17.702506+00:00","20260526T140318Z","b320e3544837302c902aae7e694fbed9972e3011bc6ff965e8fb511c7ac178e5","Copernicus Data Space OData product search","satellite_metadata","ok","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__CH4___%27%29+and+ContentDate%2FStart+ge+2024-08-05T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-08-12T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"748312","26/05/2026","","200","catalogue only; not pollutant extraction","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-08-05_2024-08-12/07_satellite_cdse/raw/copernicus_odata_L2__AER_AI_20260526T140318Z.json","L2__AER_AI","50","2026-05-26T15:05:19.863735+01:00","2026-05-26T14:05:19.863735+00:00","20260526T140318Z","c512dcd9c29f4a9c1d67a08639484f72d4540a477b23bd5a9b073583fe0d4a93","Copernicus Data Space OData product search","satellite_metadata","ok","https://catalogue.dataspace.copernicus.eu/odata/v1/Products?%24filter=contains%28Name%2C%27S5P%27%29+and+contains%28Name%2C%27L2__AER_AI%27%29+and+ContentDate%2FStart+ge+2024-08-05T00%3A00%3A00.000Z+and+ContentDate%2FStart+le+2024-08-12T23%3A59%3A59.000Z&%24top=50&%24orderby=ContentDate%2FStart+desc"
"66","26/05/2026","ModuleNotFoundError(""No module named 'google'"")","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-08-05_2024-08-12/08_gdrive_snapshot/gdrive_error.json","recursive","0","2026-05-26T15:05:19.866456+01:00","2026-05-26T14:05:19.866456+00:00","20260526T140318Z","5d5bbf34bbf69544a3e8079a690b257b86ed5f903547d764571c19cb08d6f08e","Google Drive recursive inventory","gdrive","error","gdrive://1UispumJuq2oBoX7foyv1ckGwSHGMtz20"
"1486","26/05/2026","","200","metadata-only AI summary; no raw evidence or secrets","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-08-05_2024-08-12/14_ai/gemini_summary.json","metadata_summary","1","2026-05-26T15:05:25.069746+01:00","2026-05-26T14:05:25.069746+00:00","20260526T140318Z","6f71b48ee11faeeb0f600b23acaa16aa3c9e03dda7d5c3d508b8944e3141066b","Gemini neutral metadata summary","ai_summary","ok","https://generativelanguage.googleapis.com/v1beta/models/gemini-3.5-flash:generateContent?key=%2A%2A%2AREDACTED%2A%2A%2A"
